2023-04-25 14:56:07.067 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-25 14:56:07.068 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:48:30.777 LOG_INFO  <Recognition> Recognition finished,res=person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,per
2023-04-26 13:57:28.124 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 13:57:28.124 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:57:28.174 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 13:57:28.174 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 13:57:34.181 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 13:57:34.181 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 13:57:34.181 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 13:57:34.181 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 13:57:34.182 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:57:34.182 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:57:34.182 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:57:34.189 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:57:34.189 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:57:34.189 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:57:34.189 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:57:34.189 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:57:34.189 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:57:34.196 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:57:34.196 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:57:34.196 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:229
2023-04-26 14:08:00.301 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 14:08:00.303 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 14:08:00.351 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 14:08:00.352 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 14:08:07.317 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 14:08:07.319 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 14:08:07.319 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 14:08:07.320 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 14:08:07.323 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:08:07.324 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 14:08:07.325 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 14:08:07.331 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 14:08:07.332 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 14:08:07.333 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 14:08:07.334 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 14:08:07.335 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 14:08:07.336 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 14:08:07.339 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 14:08:07.339 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 14:08:07.340 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:229
2023-04-26 14:11:17.150 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 14:11:17.150 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 14:11:17.200 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 14:11:17.200 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 14:11:23.716 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 14:11:23.717 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 14:11:23.717 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 14:11:23.717 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 14:11:23.717 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:11:23.718 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 14:11:23.718 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 14:11:23.724 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 14:11:23.724 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 14:11:23.724 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 14:11:23.724 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 14:11:23.724 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 14:11:23.724 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 14:11:23.732 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 14:11:23.732 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 14:11:23.732 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:229
2023-04-26 14:16:42.832 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 14:16:42.833 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 14:16:42.882 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 14:16:42.882 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 14:16:48.525 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 14:16:48.526 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 14:16:48.529 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 14:16:48.529 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 14:16:48.530 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:16:48.531 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 14:16:48.531 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 14:16:48.537 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 14:16:48.537 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 14:16:48.538 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 14:16:48.538 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 14:16:48.538 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 14:16:48.539 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 14:16:48.544 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 14:16:48.545 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 14:16:48.546 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:229
2023-04-26 14:16:48.881 LOG_INFO  <Yolov5Detect>total detect time=0.3343 yolov5.cpp:380
2023-04-26 14:16:48.881 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:444
2023-04-26 14:16:48.881 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 14:16:48.881 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 14:16:48.881 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:16:48.881 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 14:18:44.476 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 14:18:44.478 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 14:18:44.526 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 14:18:44.527 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 14:18:51.653 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 14:18:51.654 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 14:18:51.654 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 14:18:51.654 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 14:18:51.658 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:18:51.659 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 14:18:51.659 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 14:18:51.669 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 14:18:51.669 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 14:18:51.669 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 14:18:51.669 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 14:18:51.669 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 14:18:51.670 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 14:18:51.677 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 14:18:51.677 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 14:18:51.678 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:229
2023-04-26 14:18:52.192 LOG_INFO  <Yolov5Detect>total detect time=0.5142 yolov5.cpp:380
2023-04-26 14:18:52.192 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:444
2023-04-26 14:18:52.192 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 14:18:52.192 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 14:18:52.192 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:18:52.193 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 14:37:02.757 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 14:37:02.759 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 14:37:02.807 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 14:37:02.807 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 14:37:11.082 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 14:37:11.082 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 14:37:11.082 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 14:37:11.082 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 14:37:11.085 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:37:11.086 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 14:37:11.872 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 14:37:11.890 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 14:37:11.890 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 14:37:11.891 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 14:37:11.892 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 14:37:11.893 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 14:37:11.893 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 14:37:11.898 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 14:37:11.898 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 14:37:11.898 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:374
2023-04-26 14:37:33.185 LOG_INFO  <Yolov5Detect>total detect time=21.2867 yolov5.cpp:525
2023-04-26 14:37:33.186 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:589
2023-04-26 14:37:33.187 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 14:37:33.187 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 14:37:33.188 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 14:37:33.189 LOG_INFO  ==============Connect2Client============== server.cpp:48
